cs,econ,eess,math,physics:astro-ph,physics:cond-mat,physics:gr-qc,physics:hep-ex,physics:hep-lat,physics:hep-ph,physics:hep-th,physics:math-ph,physics:nlin,physics:nucl-ex,physics:nucl-th,physics:physics,physics:quant-ph,q-bio,q-fin,stat
0.021666445039706436,0.0004585472732891482,0.0008672152150556214,0.06062878024969902,0.05587852595532144,0.1195163801404539,0.028088355346165574,0.01008837612403779,0.015171271135200984,0.1461712218722537,0.041084963734473845,0.01991703536725186,0.32723109545404333,0.01055200808908876,0.022051079670945748,0.046089947469405215,0.03267171710917509,0.023410699440079216,0.005379466535326743,0.013076868779026606
0.04966403641953517,0.0004327718888169234,0.0007171072354029265,0.04106702556551096,0.04676018762373583,0.058451850457158706,0.20166345476534434,0.0054305648558922925,0.003855274276847312,0.017836550980770843,0.03721174983446946,0.05452948906777075,0.006539879294632254,0.00478304706784737,0.024597961601078137,0.04844876771443963,0.3313018510701186,0.02942401491937027,0.007247992908925357,0.030036422452332633
0.01984151593743833,3.2176202696132683e-05,0.0003378554221219759,0.014085129811034063,0.30809123266351146,0.012947901168579766,0.010980004756558685,0.021445347973994135,0.00207149402067769,0.08382999803262557,0.02563679356381141,0.00523242185651627,0.0016137913499891599,0.010913047998025477,0.4155445592936705,0.041493933610497157,0.01018933282952437,0.003363113015935058,0.001165330954359572,0.011185019538433228
0.020610194608426537,6.733279070564775e-05,0.0006474441763145777,0.04152902015500865,0.030935281174013337,0.056206969531602216,0.0332277982114472,0.006951546868359694,0.00834266548532504,0.04378355756474481,0.36821719211369397,0.06996885317394493,0.03403380461856891,0.007194295038399514,0.0330394167450147,0.04012953901228998,0.061245498285681294,0.01755166395386985,0.10539555855984814,0.02092236793274113
0.01903584020243232,0.00011104008643264605,0.00021463059149433585,0.8104419059467561,0.021747105798963825,0.008395103633299195,0.0033824995175611187,0.0033243336952469968,0.0011716056442604744,0.010654871787916187,0.007376852056750941,0.02320287016308446,0.0018946256299841794,0.03428001722083102,0.003938182562170836,0.03557781752569253,0.005929238418596334,0.004357407527629378,0.0011190438356062432,0.003845008155291137
0.033990992247551026,0.0001221813779740101,0.006414406309689495,0.13410807843214645,0.12644906056316094,0.07012925985723627,0.03239158885802488,0.016215944762997255,0.02191387711610975,0.06719632509724163,0.03394283241586379,0.04787398353053768,0.0153880926696209,0.009684097359671314,0.020782516501713096,0.09254277806570069,0.0930903735981275,0.0905780702304503,0.04401941541396686,0.04316612559221614
0.06252714127430176,4.293643705860061e-05,0.0006059877995200848,0.4863770135035519,0.04510426730898823,0.0703119451255823,0.010877934138539712,0.00965629435437485,0.014043200972821834,0.012037081101366125,0.030725435542544106,0.11133313292505785,0.00728242206636624,0.008025590558159098,0.014586909556444568,0.04496437453517971,0.025198275134161785,0.014184679609279157,0.009674810398741969,0.022440567657960007
0.058088999931029575,3.598919232457096e-05,0.0019325249388594118,0.4224496874999139,0.028759283604499277,0.03687206488801144,0.012342288108506462,0.005722188801790387,0.02930976993785033,0.03368927699310081,0.027054896270772618,0.1281158105683729,0.007364721463776775,0.00952139115598166,0.07979265611335071,0.032783409327301116,0.031412452377317775,0.01329396852303504,0.0068995365783955645,0.0345590837258096
0.0256891867130756,3.547834983608773e-05,0.0005100661773221802,0.16705842652869868,0.03503564868414884,0.03266845547810424,0.01341220648210353,0.017597754347580524,0.014516965136260471,0.3452423969549029,0.07361607275676284,0.02098168213192904,0.006607857915795113,0.054179433922583634,0.07785877757775157,0.056501696314692595,0.026024233282571883,0.009246161682641125,0.009154740771661582,0.014062758791577451
0.1097655169510067,2.3166104642958383e-05,0.001559480022682793,0.2129310141216576,0.06189208212810459,0.23285513008443748,0.016106480478953203,0.007141333876314944,0.006069601669226609,0.024523122217806823,0.05547270545121948,0.03255301362340594,0.011015418345714179,0.01096658761735715,0.03971756671984646,0.05541136659615316,0.07709936168848688,0.017772809253949112,0.00828829539715812,0.018835947651875656
0.018630308021811426,2.9396259839349582e-05,0.000354067628887268,0.02767522646584894,0.39490292868026666,0.036707596586522166,0.035383662422852485,0.02002591619225669,0.0040509847008057135,0.057187164757418425,0.03834077016068669,0.013010561325763606,0.005551262554632984,0.005648054913985249,0.013781145902802527,0.22831223811614784,0.06729487705017054,0.008163174001646489,0.005819196445563504,0.01913146781209139
0.10753704495232257,2.918922190518698e-05,0.0002421120593375997,0.5055733114065099,0.03984960315187907,0.14867229094663006,0.011746538407261866,0.003284236161254604,0.0036547736876776293,0.011313734279520834,0.07550786916929725,0.011986372220851041,0.009369865348029048,0.004170669256875995,0.006730522135194836,0.020840291566413385,0.01824316888092239,0.0044522685027900835,0.001870144295182011,0.014925994350144718
0.020907203760875397,2.8945697137824066e-05,0.00026678390976682664,0.015164854166575654,0.06013218675347557,0.04578081857764325,0.01867932576580632,0.005275383589926887,0.0034969500026935363,0.017422253120588788,0.27076244932177596,0.01513292398356145,0.0023031595293880615,0.003899888819511492,0.017252226366835648,0.47713813785838244,0.015013685411309981,0.003020368899330959,0.0014582851882400808,0.006864169277173957
0.00555322278243026,0.00012853804448838683,0.0001864496974207501,0.02913854463716944,0.03667919341038261,0.007393832513111161,0.043712963466669835,0.00480362414510802,0.0012456528608453155,0.03525495621652184,0.7691275071850643,0.0071440487153408986,0.0014302327781979503,0.007771500528842709,0.00840074399964187,0.01197186603747987,0.00933296856708329,0.014240641950517666,0.0013549000733716818,0.0051286123903121345
0.03792252674815473,4.1822658271676914e-05,0.0009174706999491901,0.2824246774168024,0.11918553912218434,0.060094808874682604,0.02445379862174059,0.017045155741254547,0.023775682744280113,0.05612160766732911,0.07063535261560677,0.06143908502959297,0.015251011052143243,0.01028213166044691,0.026038123180937504,0.09803169908782557,0.04099678968123815,0.021656153230379192,0.010653727587290726,0.023032836579889714
0.02918208581988386,3.506483200856051e-05,0.0018676416403800012,0.2188366882321907,0.06999765688717247,0.2327533357332087,0.0198485350944354,0.010648464595292501,0.010694560331570851,0.04056314521846231,0.04899097495391478,0.07926807814185978,0.017315360532807425,0.010655738411532917,0.040420952610450235,0.06001125215963868,0.062146830134049584,0.01838664058802376,0.010287759096324746,0.018089234986792636
0.06766689886791287,4.988179924784886e-05,0.0011364703091416993,0.07334676989773303,0.0515758139882786,0.2076158131464686,0.04167920493749179,0.014069700827896976,0.012928841328999512,0.10146107187398241,0.11387123969875887,0.03999694579339881,0.02243040696205249,0.013779600904036167,0.044675380381190156,0.08953111160733813,0.04757837759204872,0.02023640413303656,0.010416325887472823,0.025953740063514155
0.07541546210568821,4.576282209252437e-05,0.0018132724965000471,0.09915282532142086,0.159038722313418,0.06530262486023904,0.028859055685060055,0.028765736229107195,0.01270424460609453,0.051634544011270614,0.04093537987267193,0.032785890957093375,0.016752594141663798,0.016315663047113498,0.06932602857381308,0.1036265124341194,0.07534523405552841,0.024056779117225483,0.025949127050898302,0.07217454029898145
0.04276908643477715,5.4296086358722816e-05,0.0052137651755818455,0.17550010773440414,0.06290965230878082,0.0898576594623709,0.05673563037978727,0.013383139955850571,0.009989036833652496,0.03721745093025126,0.12585306550120945,0.041775470346825175,0.02355727108022371,0.08321726719664407,0.024711598007121287,0.04587741583760919,0.07627635835099053,0.04129233772018561,0.01390981084387301,0.029899579813502688
0.039114694269840926,0.0001257109032458092,0.006608525804652409,0.1016146452594458,0.12150624080135349,0.09970565000880047,0.035341522457482455,0.013136099220074941,0.012594448319782403,0.04716362738108922,0.11410034387802627,0.044131065557239196,0.053669330729596725,0.0137408513152961,0.0294277072482379,0.11727380729509518,0.08973644161504818,0.025819560683626487,0.011022413062127232,0.02416731418993865
0.03808631913141099,4.700922842840265e-05,0.0009070603574216653,0.24963308045617438,0.03549201945559196,0.08684316262128411,0.019102724990082684,0.01443742158378878,0.008681956854411204,0.04175805405185453,0.10795669676311506,0.04428990854521681,0.014312511918997548,0.007808698193744763,0.016574757875192327,0.17390809121948408,0.07528945663785093,0.015219051081762748,0.013299337289301976,0.03635268174488485
0.043696996391379375,1.7899891374046046e-05,0.0006493761300735646,0.03650479339826472,0.11390390142828415,0.1620216755214121,0.021401317938930322,0.030117104751014073,0.027728352454111423,0.043178283422390724,0.13645748558216658,0.03701399002443141,0.013013057224229272,0.01817266171215412,0.11058826450291444,0.0791117769404244,0.04819468835840309,0.05372060849233313,0.01070757850300566,0.013800187332703487
0.03134668305287326,7.683425674224602e-05,0.0015930249744072038,0.06641258390349755,0.06452494124201655,0.056762035969493536,0.09148617393080025,0.010101067226255417,0.013086280045940478,0.05860702217037725,0.2390674270473739,0.06609799611959845,0.019107997122609563,0.010600817319060147,0.03139560714143574,0.05051988914707877,0.05270975062185931,0.10526654945626779,0.010554062133477466,0.020683257118834956
0.06333456779622289,4.2217579887576237e-05,0.0014223718456555776,0.158594489498239,0.04627973316907737,0.15058101884822747,0.24880204763591465,0.006679909353964843,0.007667597853435514,0.033364152115148156,0.04090918272919067,0.04201961686838906,0.02613312014224397,0.01003535107911738,0.038125595394921434,0.0419636360634535,0.03241445744072078,0.018260301259213324,0.009130982136960548,0.024239651190016243
0.08188685090434855,4.1139596508079104e-05,0.0009252152007819456,0.018820626084987666,0.4445691453427432,0.011460556981786876,0.02506707096220585,0.0178078149242474,0.003920058744665556,0.03534905835366236,0.2515799267557307,0.012714363591119798,0.002182788807901615,0.0034191585872313567,0.007985274157542592,0.03386973038996732,0.023728990095721582,0.0033046281839847025,0.0024443756433869175,0.01892322669147584
0.0420353668125827,6.20677659081892e-05,0.0024205471548743225,0.15547584048661273,0.03877636394605201,0.2599540454337613,0.018289521549997786,0.01214500813273055,0.008752724321139944,0.025214469698299085,0.03939345299994311,0.14278130814572565,0.012064459427661227,0.012222370223727406,0.02618496399895172,0.05285596102432502,0.09136121352433407,0.01595472724589476,0.007715948812344338,0.03633963929513402
0.00463946365294298,6.856491293226122e-05,0.00016106031127530838,0.06145096780466843,0.010277197294619874,0.04458166436156249,0.017605881835945105,0.006573282347711503,0.001092895732087772,0.065867007326598,0.006588339527783408,0.003289964384058651,0.0017320621325404733,0.005742484916867858,0.008897713303066875,0.7145064591905482,0.03708590170207437,0.00359722074584719,0.0011800746123193223,0.005061793904549742
0.04160529635937032,8.40194558707653e-05,0.004436512106007111,0.1477153651391334,0.09998812165669635,0.08951352091269615,0.09851196348469352,0.01364660240335384,0.017831647412720277,0.04388089377959443,0.051740554127947175,0.04505497175947861,0.022056900002330265,0.01052724665362695,0.02333337315059448,0.1671322933807846,0.05863777613287929,0.02731254336034269,0.012020725609899691,0.024969673111979923
0.05617951239434161,3.3302126911313734e-05,0.000947762034317297,0.08306344210034375,0.07061232662723303,0.06630251680524159,0.046640772049934234,0.020418955737164835,0.021016724475302787,0.26244237051107683,0.1005189075680989,0.039817489637248925,0.016097416152584584,0.016589213738344058,0.048406567284134845,0.05445103472915705,0.04796527497410311,0.017996089036489114,0.01032942578786943,0.02017089623010254
0.06119639948856298,4.8895153775481733e-05,0.0010280075888726094,0.4816649500839219,0.06639895079982373,0.074051623045201,0.022525865131852025,0.0099580394695717,0.008035922406900424,0.023202148178020358,0.035822394783603204,0.039905098026228505,0.010197666647223687,0.008333559367779386,0.01436481174190942,0.03746753942668627,0.03993595880226867,0.03209535219337719,0.00953239855699853,0.024234419107423032
0.04806683428292116,0.0003610235613429034,0.0008941980704711685,0.16245438097276774,0.0743483819407929,0.10253619097615269,0.019531337225477265,0.009861777172600722,0.009592835519233877,0.05150781576687046,0.02774722715021398,0.03225773063092985,0.010773495689347353,0.02507199760057282,0.24632934972927764,0.04528011963941432,0.04639851271618277,0.039605545240344806,0.007641255917391976,0.03973999019769343
0.05298234229931173,0.00017574842425692209,0.0004438728907765814,0.45913773537116226,0.1172772955934189,0.03195916202494895,0.02332439526498006,0.006728958659891771,0.003177402767850212,0.021128789141899532,0.03285631309942452,0.0475198366044252,0.011959101434228459,0.005364254533982242,0.010216515077234508,0.11642486889251788,0.02019419605090789,0.015032200302547137,0.004006610806284436,0.020090400759950965
0.024154587324976044,2.5571728780467346e-05,0.0004455315048410453,0.038433555800903345,0.0971599449315014,0.09508212141297868,0.08135817111411613,0.009096267239077086,0.006111232075296264,0.0391690058483471,0.38312015901579777,0.029173880310276446,0.007130820538699905,0.009383303245998054,0.03463733895728901,0.06126261527140751,0.051628290863844524,0.01194955583998346,0.005241483731887019,0.015436563243998863
0.15371862646699996,3.8034134766954034e-05,0.003932610356122972,0.20825927045748666,0.10559152172859866,0.04470535423524008,0.021806189891159646,0.012298711399967847,0.060864003098286185,0.032165005459763224,0.04717815681276613,0.03126529072137289,0.0177532286169305,0.02940046697853025,0.019396269783340237,0.08775928827535685,0.04487883091320488,0.02615599929113762,0.027880557826871183,0.02495258355209717
0.04734680679818524,0.00034894740950941927,0.0016054405540924458,0.22323076244516155,0.15547758023069935,0.0873365168180778,0.036308604971722905,0.018065896915001652,0.01358049205813177,0.04421559669533677,0.039005483696548396,0.05408737489767688,0.019090159599237544,0.027492770161356952,0.05435370669169824,0.047762238420362445,0.0380980642025345,0.02089556678162574,0.012087016238890129,0.05961097441415015
0.030732219483994492,4.379360262222536e-05,0.0015829079852443132,0.4780723748802443,0.05869565073943275,0.05558790387105533,0.08747554512467579,0.014720719778615061,0.01369613153165237,0.021990998523189906,0.030833404574129395,0.039719834495984464,0.006980743272877193,0.007028372632317837,0.01288282463765596,0.05948828038991684,0.024173648495668665,0.013886319597161606,0.007945967008053533,0.03446235937550772
0.03156883139800376,3.8588985878362865e-05,0.0026668595406485708,0.07665839262864722,0.12209793533869598,0.05385527578162991,0.1435251239792676,0.013243211571814625,0.00779410008254969,0.047786273463844856,0.0655953534451934,0.09691754153957394,0.019755251549524417,0.008954804704110315,0.020671262290957854,0.0793681060552409,0.15786410753734548,0.017784736511564602,0.011598435438196868,0.022255808157311742
0.12150274300251374,2.0125278821350114e-05,0.0008102496565444959,0.12818705050325635,0.04090387570323678,0.04605879597187556,0.02301956235439751,0.00972680852230584,0.007535294247350815,0.055341293435746834,0.07182849682420626,0.2297633332405956,0.03763168643203095,0.009585696095746754,0.019119341211775456,0.058645139496250526,0.07757976341786864,0.015405480949793686,0.012496563869758044,0.034838699785924805
0.49228695190722604,4.5035876087720665e-05,0.0012495856853116584,0.11339897874939063,0.024486654651133675,0.05307140103234113,0.012656291132220046,0.00556809894949712,0.0058996946739083575,0.0278604017642727,0.07773614754662976,0.03917490209528247,0.00987980367692674,0.004706234192265071,0.013548641452276163,0.033862444115537994,0.03202004807045234,0.015239065483944263,0.010121490602798312,0.027188128342497862
0.09865528689990417,0.00014982580546347944,0.001376293936540341,0.09312910519682084,0.0870263811107985,0.10241366702452734,0.029920726028034948,0.026552572285651995,0.011361468735236153,0.03616324847728077,0.04364794308024558,0.04031792891593086,0.02425042095683154,0.011710816590386999,0.02181499388876022,0.13834238492131418,0.04353543464196669,0.11968601096783386,0.021062156675937707,0.048883333860533715
0.06079999089143629,0.0001474943781199112,0.0038002086608582867,0.18617543134114944,0.13738740895220605,0.05509121478229819,0.04057930284193505,0.013299039711941293,0.011415525430279357,0.08290665124993377,0.07788363739080532,0.057615305017287004,0.030070063115889185,0.010790188874216537,0.026388254360856556,0.059612596102212256,0.07462946181013133,0.02073562840265976,0.011880377739268658,0.03879221894651592
0.03057093002997117,0.0003820477913862517,0.001573849980639577,0.06243160992434094,0.10134644428293112,0.04245737609642884,0.044276858874117864,0.013110952037990281,0.00784333031522542,0.037440770709663514,0.07727775923307904,0.04091530103268174,0.012497473485442352,0.01188819603461013,0.021541977523687084,0.3194513665464161,0.05547897089970221,0.023150763108696067,0.009024124716030792,0.0873398973769595
0.028188272445923823,0.0005815712820257048,0.002513731008990315,0.08323708005168558,0.36268183201503923,0.059085434114453654,0.12188440405028002,0.017322969452529296,0.00654127713814207,0.05171679248781723,0.04832385683565076,0.027740975488196627,0.01076745442781443,0.01023827225078609,0.021248893862751177,0.07745138572757146,0.027982802072296895,0.01521692840059345,0.009312580812898874,0.017963486074553357
0.036308002853752866,4.945787546404616e-05,0.0018984903958792032,0.17463941442471664,0.0747885577442033,0.0766859548881903,0.0312914115450486,0.017800504778632355,0.014958495794895277,0.06880848178739134,0.1628209473375561,0.06817624144699767,0.05170074848089426,0.013383951301162914,0.03604163477870682,0.05182117232790537,0.040801037823092745,0.03921628757641058,0.013417901439590445,0.02539130539950919
0.012426139857329007,4.557077138175319e-05,0.0004962213209286968,0.01785155167388237,0.6636538007447941,0.009954659042028467,0.017295317140494863,0.02365641700633265,0.0017799842619969127,0.12915645816580548,0.03557252508403457,0.0066892791270157315,0.004522721001010837,0.002951933110127892,0.012197986660495826,0.04023715201545609,0.011141455879508173,0.005560690862052905,0.0013754381072240615,0.003434698168099687
0.1224468900274758,1.827952242098092e-05,0.0009144842507076152,0.13505063878604293,0.04435333865027291,0.07741440473571347,0.01946398160726088,0.04291299430290302,0.018459949932921688,0.0299700169712298,0.23292115307679734,0.034817097350291155,0.11934052704883988,0.008053938887923643,0.015970400502814997,0.031697531402722086,0.027704616891676612,0.01577066612838006,0.00748104323053547,0.015238046693069756
0.03551635616683328,7.891522616015468e-05,0.0012054168109528166,0.2868256766243118,0.110578009808749,0.050981835268694355,0.04187832648443813,0.01355321964556998,0.008438267589265355,0.05191049841071631,0.07057355482482863,0.11950521396007135,0.015196290433410675,0.021020062220476785,0.022184001727473146,0.05043942017224713,0.037008680375194385,0.028602535647186733,0.011330070804779453,0.023173647798640527
0.16423842148706738,7.891364778569509e-05,0.0014984910983510576,0.13601842936386954,0.05309596583173167,0.05371995158817755,0.024798554091016008,0.007822720028480393,0.010204150639611186,0.04854460147580137,0.2128031449958363,0.03633535762436517,0.015067176733935268,0.009019076237297445,0.036650645790060304,0.04726985588833699,0.04212058942539476,0.04256852968711977,0.0073808155535414945,0.050764608812220564
0.0589050772493935,4.6453392321919584e-05,0.001001979445363695,0.473091129015571,0.04466453755151262,0.08190702447656592,0.020080368126115977,0.008059403551040994,0.005172934104715423,0.015249881671798998,0.0276817072138071,0.05531033859487383,0.018821519584749164,0.005785424605308476,0.010447955353427534,0.05566072196104863,0.031577775195125175,0.02410620050231249,0.044255055597451486,0.018174512807496112
0.029735892353302398,9.340451775438298e-05,0.0005587700834277385,0.3944165535036783,0.04234959485996117,0.08253750869795304,0.023553648376012506,0.007209446819955633,0.01040903017885797,0.021041548168463344,0.030361720230744266,0.04720782857631107,0.01320593988315643,0.007630269256425421,0.023336675620913048,0.0981805979279254,0.09907847384671091,0.019162673896287907,0.01796551599725375,0.03196490720490522
0.054664175131557066,0.00011236178621842044,0.0018877885826806726,0.06864849953346165,0.06018755915520534,0.07586075794582049,0.023292910120406282,0.24029864163317277,0.01931232574339659,0.13037594568785962,0.04127449814178902,0.02147833433988451,0.014200552372758942,0.022927780242955262,0.06006650636414173,0.059591348852063616,0.05276469049610992,0.025155657603000082,0.008955262589005971,0.01894440367851206
0.003119335413141501,3.576998065611545e-05,0.00018850094444101102,0.01083026610205892,0.009412860615613456,0.7999754909348766,0.0025670481007711477,0.001958847782019533,0.0021961930642107885,0.010245617043364135,0.060800511324293545,0.0056849944885242545,0.0014204474827029202,0.001204692528723515,0.004982462405041209,0.025205379286648663,0.021483180230786197,0.022909925478533065,0.013837262497017411,0.0019412142965759354
0.27575506895908786,2.7183593050946812e-05,0.00046203158486360027,0.09590340529210103,0.032178798528367046,0.0673847556277938,0.013515424259156627,0.008446907932449354,0.008109708325253442,0.012583234765956061,0.027421631412348442,0.21906096212149453,0.007059430663292875,0.004677411843245303,0.009294279008500042,0.04597929660869971,0.055974417056175854,0.012453158882408657,0.011037550449269101,0.09267534308648591
0.02487799820416923,3.559215754840336e-05,0.0030879332720359504,0.05758237092757404,0.1171830064999659,0.05067092596286457,0.02857227244523915,0.007912344429804806,0.006135858242112868,0.04611791009211304,0.10328281689588208,0.025890697797409965,0.00772149102639115,0.005453968182383868,0.013314624877326164,0.04618933390330687,0.02305154118089519,0.4126782181378567,0.004288169882706439,0.01595292588241348
0.03519889556071859,2.855993846934223e-05,0.0006605875461754547,0.0632270976293566,0.04309946819409016,0.08631411843133022,0.02197369898227032,0.010334270241784264,0.00789669412842709,0.039276134680036594,0.02660546294890827,0.02427017010379466,0.009136256505440274,0.020806345667112865,0.1275652638237834,0.08526411977727306,0.35129488204947257,0.017438363006510173,0.00919231994352163,0.020417290841524556
0.07492637590195064,0.0004584785872353778,0.0018270247137261659,0.24066774597986682,0.09428633710635553,0.16800542290042134,0.021104062989084047,0.00907011288142196,0.010287610576003876,0.059936978031406005,0.0667333817012475,0.04004991753254899,0.023073721511849173,0.009165653334219809,0.022655971608581675,0.04619726912183997,0.037654499666970244,0.03374723633694977,0.020723200762078484,0.01942899875624258
0.10270108852631361,0.00015345238767324035,0.0016791002027767962,0.06839375628990914,0.16220256969821972,0.1205351504032555,0.029177522772223033,0.013868329316567701,0.010777436305917824,0.048497154621230006,0.19013162411114073,0.034209621496152504,0.016625274125435296,0.04565368719449193,0.023734937985663927,0.04221883791268248,0.0439381994159613,0.017778551376248754,0.007303861384767992,0.02041984447336853
0.022058030816892008,1.896080090878979e-05,0.0004964566495945543,0.06969704257246222,0.2599482579647397,0.046303767266603554,0.03374441262431403,0.013534080290181086,0.005239990274372624,0.1626933061742889,0.03437859215215359,0.0166361163061913,0.011439808449788215,0.012139287867095653,0.035833460622437675,0.05218510389261102,0.03136949450071924,0.1688783327721117,0.005932078855787597,0.017473419146746556
0.08329154566554359,0.0004784126230530166,0.0011691704889538522,0.42119635464222427,0.05396919798399821,0.10592248645302955,0.014260639472122095,0.02774744987124311,0.006928935225453649,0.019868806947395453,0.029894080001288747,0.03838969433986671,0.008545786046451263,0.008517685445309335,0.01634800288416461,0.036411748263227614,0.03359928299585474,0.019653122009601405,0.018344916391167313,0.05546268225005147
0.07867521766952598,3.574525021797027e-05,0.0025949213458770467,0.08265105304029113,0.08304686878442265,0.16994789841547908,0.07384999006759159,0.06339161429113901,0.0116395289307433,0.038742504303442914,0.04378429939750096,0.03299948680158734,0.04058923979165326,0.018470441624503092,0.022337945666315716,0.08484075201339535,0.060213024631752474,0.04443943110267956,0.016515294453769026,0.03123474241811246
0.02545492145176113,2.425738034765472e-05,0.0011484695604007673,0.0508378996876788,0.10102559135297642,0.20490922782011495,0.020904449412459458,0.01285206622238497,0.014585052766481643,0.053229582904784765,0.05260529858058948,0.03888503201116203,0.015523419952165569,0.0235039323403949,0.14842084837881978,0.057588021538301455,0.08761879597813883,0.03263385699462108,0.008765547665084989,0.04948372800133146
0.11303900071193311,6.460158496521394e-05,0.0010045670942371633,0.283571016754418,0.044522605665285084,0.05126362126552011,0.022386542603001075,0.008840804302002984,0.010364798669630944,0.07936952831215591,0.06639406856761336,0.0417015985155971,0.02794050444742317,0.013745151883320306,0.06217755632033131,0.03908184609613758,0.07200101257327671,0.017085325836966144,0.008758735158188214,0.0366871136379964
0.21013824510022017,4.264453961569224e-05,0.0017136364293796828,0.17683145369918746,0.10685076287887854,0.07204987740833023,0.024427424085110522,0.02386807910581694,0.03819696175492414,0.04490204700587621,0.052844924223812054,0.03146565754467002,0.015903803061049666,0.01497044177145765,0.029390851318448447,0.05068590181289886,0.041854568043880665,0.02021247715861317,0.010421402374741704,0.03322884068308807
0.042882410351908845,4.8838583751305224e-05,0.0017688441706626495,0.09892676525784273,0.08633302190720868,0.18910005779751202,0.03973117856005198,0.012982667101494367,0.012848449231249016,0.06770777064477806,0.05925536834120816,0.036598861091305585,0.02333200449411106,0.013732552397976362,0.05990866833231285,0.06261629593861912,0.08213219992638214,0.021495197279246887,0.009563125837028041,0.07903572275535015
